pitch_x,pitch_y,pitch_type,strike
-90,-38,FB,0
42,-49,FB,1
84,-7,FB,1
4,130,FB,0
34,110,FB,0
22,-21,BRK,1
-85,110,FB,0
89,-124,BRK,0
101,16,FB,0
-44,-24,BRK,1
50,-123,FB,0
29,-9,BRK,1
106,-85,BRK,0
79,-93,FB,0
-4,-61,FB,1
-63,-127,BRK,0
-78,-122,BRK,0
28,-12,FB,1
-46,-13,FB,1
-41,-30,BRK,1
54,-24,BRK,1
-50,0,BRK,1
96,-72,FB,0
83,56,BRK,0
19,-7,BRK,1
42,-42,FB,0
18,-84,FB,0
-55,-95,FB,0
97,-78,FB,0
-48,-17,FB,1
-74,-107,FB,0
-21,-90,BRK,0
4,126,CHG,0
-55,-7,BRK,1
-39,-24,BRK,1
105,-47,FB,0
1,11,CHG,1
111,67,BRK,0
37,-12,BRK,1
78,122,BRK,0
-30,7,BRK,1
-53,-35,BRK,1
105,112,FB,0
29,38,BRK,0
40,-116,FB,0
87,103,BRK,0
-3,-67,FB,1
-10,-70,FB,1
85,-71,FB,0
82,-98,BRK,0
-54,-110,FB,0
-30,-116,BRK,0
48,-15,FB,1
76,-82,FB,0
33,-112,BRK,0
-98,85,FB,0
13,-40,BRK,1
-106,-74,FB,0
7,-122,BRK,1
-92,-108,FB,0
1,-121,FB,0
40,-109,BRK,0
22,-14,BRK,1
22,-100,CHG,0
-61,-57,BRK,0
18,17,FB,1
-51,-30,BRK,1
-76,-58,FB,0
-56,-109,FB,0
87,91,FB,0
-19,-64,FB,1
-43,-46,FB,1
113,128,BRK,0
77,49,BRK,0
-15,-113,FB,0
-80,-42,FB,0
-30,-112,FB,0
-108,-31,FB,0
-95,-31,BRK,0
-40,-41,FB,1
48,-116,FB,0
86,115,FB,0
43,-15,FB,1
51,-23,FB,1
38,-28,FB,1
-4,126,FB,0
102,36,FB,0
-57,121,FB,0
2,-9,BRK,1
-93,-130,BRK,0
37,-63,BRK,1
-66,-107,FB,0
-62,-98,FB,0
36,106,FB,0
7,-22,BRK,1
-79,119,FB,0
-59,-40,FB,1
-69,-26,BRK,0
-53,100,FB,0
-82,-34,BRK,0
64,-44,FB,0
-72,-89,BRK,0
53,-77,FB,1
70,-23,FB,0
-72,-30,BRK,0
-59,-5,FB,0
-59,-11,BRK,1
31,-37,CHG,1
0,-101,FB,0
-44,9,CHG,1
52,-46,FB,0
-67,104,FB,0
-32,-54,FB,1
58,-64,CHG,1
0,0,CHG,0
-62,-8,FB,0
-82,-93,BRK,0
-25,120,FB,0
-71,-39,FB,0
-43,-22,FB,1
-62,-64,BRK,0
48,-107,FB,0
11,4,BRK,0
-77,-18,FB,1
68,-96,FB,0
-52,-54,FB,1
54,-52,FB,1
-43,-13,BRK,1
-76,60,BRK,0
0,-40,BRK,1
-78,-106,BRK,0
-62,-102,BRK,0
-43,-1,BRK,1
-94,-88,BRK,0
-50,77,BRK,1
55,-1,FB,1
59,-26,CHG,1
38,-6,CHG,1
9,-108,CHG,0
55,-84,CHG,0
4,-48,FB,1
51,-31,BRK,1
67,-33,FB,0
59,-49,CHG,1
21,-61,BRK,1
0,-89,CHG,0
-2,105,BRK,0
-84,-40,FB,0
-23,-60,BRK,1
58,-75,FB,0
-37,-35,FB,1
-48,-81,FB,0
-35,-113,FB,0
67,78,FB,0
-77,-98,FB,0
-80,-105,FB,0
-52,-11,BRK,1
1,-108,BRK,0
-8,-102,FB,0
39,-106,FB,0
38,-26,FB,1
-18,106,BRK,0
-47,-38,BRK,1
-77,-106,BRK,0
38,5,FB,1
-60,-102,BRK,0
89,-8,BRK,0
-47,-36,FB,1
-73,-102,BRK,0
-90,-90,BRK,0
-89,-91,BRK,0
-82,-45,FB,0
-80,-89,BRK,0
-49,9,CHG,1
46,-11,FB,1
110,120,FB,0
-11,106,FB,0
39,-18,BRK,1
76,-68,BRK,0
-18,-93,FB,0
-19,-15,FB,1
2,-103,BRK,0
35,1,BRK,1
85,-48,BRK,0
0,0,FB,0
-51,-58,FB,0
-57,-83,CHG,0
49,7,FB,1
88,-3,FB,0
68,-86,FB,0
22,-1,FB,1
0,0,FB,1
0,0,FB,1
0,0,FB,0
0,0,FB,0
0,0,FB,0
0,0,FB,0
-64,-106,BRK,0
0,0,FB,1
0,0,BRK,0
86,124,BRK,0
-82,106,BRK,0
20,-42,FB,1
2,13,FB,1
70,-89,FB,0
-80,-75,FB,0
0,0,FB,1
19,-45,FB,1
-78,-106,BRK,0
41,-14,CHG,1
-24,-97,BRK,0
47,-74,FB,0
-49,-51,BRK,0
42,43,FB,1
49,-52,BRK,0
10,116,FB,0
52,0,FB,1
73,-102,FB,0
14,-100,FB,0
44,0,FB,1
-47,-117,FB,0
77,-22,FB,0
-51,-2,CHG,1
75,40,FB,0
14,-97,FB,0
-85,93,FB,0
41,16,FB,1
86,4,BRK,0
98,17,FB,0
82,12,FB,0
40,-45,FB,1
51,-33,FB,1
64,111,FB,0
69,-93,FB,0
82,-49,FB,0
82,-33,FB,1
-48,120,FB,0
7,-113,FB,0
66,101,FB,0
-54,-31,CHG,1
-39,120,FB,0
-15,119,CHG,0
-45,-47,FB,1
65,-25,FB,1
-83,-28,FB,0
83,11,FB,0
-10,-100,FB,0
28,-16,FB,1
-11,-75,BRK,0
48,-6,FB,1
-9,-117,CHG,0
48,-39,BRK,0
-71,-43,CHG,0
51,-118,FB,0
4,112,FB,0
30,-30,FB,1
42,-35,FB,1
-10,-108,BRK,0
3,15,FB,1
-41,-13,BRK,1
-78,-49,FB,0
-70,-45,BRK,0
-50,-32,FB,1
-70,-20,BRK,0
-61,90,FB,0
10,-91,FB,0
-77,-23,FB,0
-66,-30,FB,0
13,52,FB,1
-43,101,BRK,0
10,-68,CHG,1
81,-55,BRK,0
83,-93,FB,0
31,-9,BRK,1
81,-37,FB,0
97,29,FB,0
92,-59,FB,0
-7,-108,CHG,0
46,92,FB,0
-87,-90,FB,0
43,-6,FB,1
-74,-101,CHG,0
66,105,FB,0
58,-74,CHG,1
-60,-105,BRK,0
50,-30,FB,1
8,-115,CHG,0
-31,-112,FB,0
19,-117,BRK,0
61,99,FB,0
-58,-11,FB,1
-32,-20,FB,1
60,-36,FB,1
-78,53,FB,0
-77,-6,BRK,0
-44,-12,FB,1
15,-40,BRK,1
22,-114,BRK,0
74,-108,FB,0
-2,106,BRK,0
64,-13,FB,1
-41,27,FB,1
-21,82,BRK,0
-61,-19,BRK,0
-48,-23,FB,0
-29,-20,BRK,0
6,108,BRK,0
76,24,FB,0
80,-30,CHG,0
-19,105,FB,0
114,4,FB,1
-30,-54,FB,1
-93,-5,FB,0
89,95,FB,0
62,94,FB,0
-75,-45,FB,0
-53,9,FB,1
-17,-103,BRK,0
-62,-64,CHG,0
-75,-82,FB,0
-16,-110,FB,0
16,-25,FB,1
84,4,FB,0
19,-29,FB,1
4,122,FB,0
0,0,FB,0
0,104,BRK,0
-69,-35,BRK,0
79,111,FB,0
-66,-99,FB,0
-79,-118,FB,0
-35,-96,FB,0
-71,-103,FB,0
-43,-16,FB,1
-50,-31,FB,1
-83,-50,FB,0
5,-116,BRK,0
-36,-5,FB,0
-77,21,FB,0
-65,-116,FB,0
-42,-97,BRK,0
-47,-18,FB,1
-69,-98,FB,0
-58,-25,FB,1
-68,-15,FB,1
57,0,BRK,0
-56,129,FB,0
-76,-88,FB,0
21,2,BRK,1
-64,-98,BRK,0
-76,-7,FB,0
-64,-113,FB,0
-69,-33,FB,0
30,13,BRK,1
-17,-97,FB,0
58,44,FB,1
48,-34,FB,1
100,-3,FB,0
65,-1,BRK,0
70,27,FB,0
48,-18,FB,1
53,-18,FB,0
-45,-108,FB,0
-35,-79,FB,0
-44,-40,FB,1
-55,-13,FB,1
-54,-62,FB,0
-35,-25,FB,0
94,-71,FB,0
-22,101,FB,0
61,109,FB,0
12,68,FB,1
-4,-102,BRK,0
14,-54,BRK,1
-51,-20,FB,1
5,-108,BRK,0
-8,0,BRK,1
-10,-71,FB,1
14,-113,FB,0
-76,-35,FB,0
6,-108,FB,0
58,-103,FB,0
-56,-36,BRK,1
-45,-41,BRK,0
-31,-49,BRK,1
-1,-64,BRK,1
-64,-108,BRK,0
75,45,FB,0
67,-68,BRK,0
-6,-18,BRK,1
17,-120,BRK,0
11,-116,BRK,0
9,-11,BRK,1
-71,27,FB,1
-82,3,FB,0
-37,-15,BRK,1
-43,-69,FB,0
57,-37,FB,0
-1,-115,FB,0
-35,-8,BRK,1
-74,-69,BRK,0
-74,-6,FB,0
-11,-95,FB,0
-74,-46,FB,0
18,-106,BRK,0
-49,-26,FB,0
-65,-99,FB,0
-7,-111,FB,0
-4,-99,BRK,0
-53,92,FB,0
-55,-35,FB,1
-41,-15,BRK,1
-86,-72,FB,0
0,0,FB,0
-88,-85,BRK,0
-44,-49,BRK,1
-92,-88,BRK,0
-52,-7,FB,1
-2,-98,CHG,0
68,-21,CHG,0
-57,-62,BRK,1
-80,-55,FB,0
1,-41,CHG,1
73,-42,FB,0
66,-95,FB,0
14,-93,CHG,0
91,10,FB,0
0,0,CHG,1
-64,84,FB,0
-28,-40,BRK,1
-4,53,BRK,1
7,-45,CHG,1
-82,-85,CHG,0
64,116,FB,0
-60,-30,BRK,0
56,-56,FB,0
93,-42,FB,0
29,-58,FB,1
-65,-11,FB,0
-74,-74,FB,0
81,-24,FB,0
55,107,FB,0
49,-40,FB,0
19,-39,FB,1
49,-21,FB,1
-59,81,FB,0
-20,109,FB,0
-71,83,FB,0
-78,-101,BRK,0
-34,-43,FB,1
-78,-88,FB,0
13,-71,CHG,1
70,-98,CHG,0
33,-36,CHG,1
87,-59,BRK,0
72,-58,CHG,0
-64,-100,BRK,0
-49,-11,FB,1
91,-49,CHG,0
0,0,CHG,0
77,-11,BRK,0
71,101,FB,0
-44,-40,FB,1
-71,-99,BRK,0
-42,-40,FB,1
-64,-105,FB,0
-89,-38,BRK,0
-51,-34,FB,1
-10,-107,FB,0
3,-116,CHG,0
-54,111,CHG,0
19,-104,CHG,0
6,-53,FB,1
2,110,FB,0
-71,-93,BRK,0
75,104,FB,0
-47,-93,BRK,0
66,35,FB,0
0,0,FB,0
94,-9,CHG,0
78,-34,CHG,0
50,-28,FB,1
76,-48,CHG,1
-8,-41,CHG,0
-87,-69,BRK,0
-58,-21,FB,1
-26,-108,BRK,0
-5,-1,BRK,1
-59,-112,BRK,0
-77,-103,CHG,0
18,-40,FB,0
-50,-39,BRK,0
79,-9,FB,0
49,-16,CHG,0
49,-17,FB,1
-3,-113,CHG,0
-41,-107,CHG,0
0,0,FB,1
89,90,FB,0
-47,0,FB,0
59,-2,FB,1
82,-32,FB,0
52,-18,FB,1
28,-41,FB,1
7,-113,BRK,0
-16,-29,BRK,1
-5,115,FB,0
9,-110,CHG,0
-81,-68,FB,0
-67,-103,FB,0
21,-9,FB,1
74,-28,FB,0
18,-102,FB,0
54,106,FB,0
-33,-69,FB,1
83,1,FB,0
-1,-104,FB,0
-73,-68,BRK,0
82,112,FB,0
92,-106,FB,0
3,-90,FB,1
-83,-78,BRK,0
-83,-17,FB,0
-51,-2,CHG,1
-64,79,FB,0
-66,-109,FB,0
-35,-31,FB,1
16,-103,BRK,0
-46,-100,FB,0
-59,-49,FB,1
88,10,BRK,0
57,110,FB,0
-83,-49,FB,0
-25,-51,FB,0
-51,-97,FB,0
46,7,FB,1
-97,62,FB,0
-86,-68,FB,0
-40,-15,FB,1
7,109,FB,0
14,-57,FB,1
-7,115,FB,0
40,10,FB,1
80,80,CHG,0
-50,-11,FB,1
-56,-20,FB,1
7,101,FB,0
83,24,CHG,0
-76,11,FB,0
-78,-82,FB,0
49,68,CHG,0
35,14,FB,1
70,-16,FB,0
-69,-80,FB,0
-77,-92,FB,0
-27,-62,BRK,1
-48,-30,BRK,1
-79,-25,FB,0
53,-30,FB,0
14,-50,BRK,0
-4,104,BRK,0
33,6,FB,1
-29,-98,BRK,0
-32,-105,FB,0
0,0,FB,0
0,0,FB,0
0,0,FB,1
0,0,FB,1
-55,-19,FB,1
-64,-120,FB,0
-49,98,FB,0
-64,-96,FB,0
8,-59,FB,1
79,-2,FB,1
-85,-10,FB,0
-76,-2,CHG,0
-92,7,FB,0
43,-106,BRK,0
-83,-80,FB,0
39,-15,BRK,1
81,-65,FB,0
40,-25,FB,1
-45,1,FB,1
58,-98,BRK,0
75,101,FB,0
45,-4,FB,1
86,9,FB,0
-2,-94,FB,0
77,82,FB,0
-70,-68,FB,0
81,-8,FB,0
-71,11,FB,0
27,9,FB,1
-11,-22,BRK,1
79,34,BRK,0
3,110,FB,0
47,-11,FB,0
-20,-107,FB,0
46,-10,FB,1
41,-1,FB,1
-41,23,FB,1
12,104,FB,0
-73,-13,FB,0
-70,-16,BRK,0
-73,-6,FB,0
84,21,FB,0
-47,-101,BRK,0
80,-30,FB,0
94,-37,FB,0
-40,-8,FB,1
-11,-101,FB,0
-21,-100,FB,0
23,59,FB,1
-31,-15,BRK,1
-76,-11,BRK,0
-56,-103,BRK,0
-32,10,FB,1
85,-11,FB,0
8,-101,CHG,0
-11,116,FB,0
-52,-101,FB,0
-51,-98,BRK,0
-75,-89,FB,0
-40,9,FB,1
-73,27,FB,0
-4,-103,FB,0
-17,-88,FB,0
-42,19,FB,1
-31,-25,BRK,1
-73,-88,BRK,0
-75,-36,BRK,0
88,-11,FB,0
50,-10,FB,1
6,-30,CHG,1
23,-6,BRK,1
-78,-17,FB,0
2,-101,CHG,0
40,-15,CHG,1
-59,-88,FB,0
-43,-4,FB,0
74,6,FB,0
-40,-1,FB,1
1,-96,BRK,0
12,-105,FB,0
-81,-1,FB,0
-16,22,FB,1
-4,106,FB,0
-67,50,BRK,0
-44,108,FB,0
18,107,FB,0
-29,-107,CHG,0
73,-1,FB,0
19,-98,CHG,0
47,-6,FB,1
78,-17,FB,0
85,6,FB,0
-38,9,FB,1
-38,-98,BRK,0
-51,-95,CHG,0
-45,-25,FB,1
-70,-5,BRK,0
-31,-113,FB,0
-10,-105,BRK,0
-48,-103,BRK,0
40,-1,FB,1
24,-38,FB,1
-71,-60,FB,0
-77,-93,BRK,0
-54,-6,FB,1
-4,-93,FB,0
-20,-40,FB,1
28,-67,FB,1
-52,115,FB,0
-5,-97,FB,0
42,-55,FB,1
-3,-30,CHG,1
64,-125,FB,0
101,-34,FB,0
39,18,FB,1
40,23,CHG,1
13,-38,FB,0
73,-106,FB,0
-19,-29,FB,1
-23,-99,FB,0
-38,-104,FB,0
-49,-95,FB,0
25,-36,FB,1
-69,-86,FB,0
-78,33,BRK,0
-25,-86,FB,0
-92,-15,BRK,0
-44,1,FB,1
82,72,BRK,0
-78,-35,FB,0
-64,-122,BRK,0
67,-3,FB,0
81,77,FB,0
-40,-100,FB,0
73,-8,BRK,0
4,114,FB,0
19,30,FB,1
48,4,FB,1
73,116,FB,0
40,-69,FB,1
-18,-100,BRK,1
-28,-119,FB,0
-64,-116,BRK,0
-61,-91,FB,0
39,-105,FB,0
-47,-45,FB,1
-168,-117,BRK,0
24,-100,FB,0
-66,8,FB,0
14,0,BRK,1
53,-105,FB,0
2,104,FB,0
-4,109,FB,0
9,12,FB,1
34,33,FB,1
-43,-6,FB,1
-82,-13,FB,0
78,-111,BRK,0
21,-64,FB,1
48,-113,BRK,0
-2,-121,FB,0
-76,-4,FB,0
48,-111,FB,0
11,-42,FB,1
-59,-1,FB,1
-78,3,FB,0
82,-75,FB,0
24,-113,FB,0
66,-86,FB,0
-35,-7,FB,1
-49,-14,FB,1
66,-112,CHG,0
-79,-79,BRK,0
-45,-15,FB,1
67,-106,BRK,0
-55,-115,FB,0
-44,9,FB,1
-45,-14,BRK,1
-9,-15,BRK,0
89,43,BRK,0
-47,-110,FB,0
20,-13,FB,1
73,-82,FB,0
29,-46,FB,1
-78,75,FB,0
-28,-21,BRK,1
-54,-15,BRK,1
82,99,BRK,0
38,33,FB,1
-74,4,FB,0
-42,33,BRK,1
4,108,BRK,0
-20,13,FB,1
-36,5,BRK,1
-50,-97,FB,0
-56,-102,BRK,0
75,-103,FB,0
80,-5,CHG,0
-8,-27,BRK,1
-90,-82,BRK,0
33,3,BRK,1
-64,-98,BRK,0
-52,-91,FB,0
24,116,FB,0
25,-40,FB,1
14,-99,FB,0
-33,-57,BRK,1
-78,-1,FB,0
-35,-103,FB,0
-42,-105,FB,0
-1,-10,BRK,1
72,49,BRK,0
-75,-52,FB,0
0,0,FB,0
-35,-27,BRK,1
-52,-40,BRK,0
-53,-7,BRK,1
-42,-109,FB,0
-74,-3,BRK,0
-54,-108,BRK,0
56,-98,FB,0
-46,-18,BRK,1
37,-26,BRK,1
-8,28,FB,1
81,-15,CHG,0
-78,7,FB,0
-36,-102,FB,0
-69,-96,FB,0
-2,-92,BRK,0
-37,-12,FB,1
69,-75,CHG,0
66,105,FB,0
-70,-108,BRK,0
59,-21,CHG,1
78,117,FB,0
-15,-98,FB,0
72,9,FB,0
10,28,BRK,1
46,-18,BRK,0
-74,33,BRK,0
-68,-112,BRK,1
-40,-9,FB,1
-44,-53,FB,1
6,-72,FB,1
-73,-103,BRK,0
-61,-133,BRK,0
-45,-111,BRK,0
-76,-7,FB,0
-32,-103,BRK,0
-72,-10,BRK,0
-10,-5,BRK,1
-69,-97,BRK,0
-78,35,FB,0
-40,-64,BRK,0
-75,-103,BRK,0
-86,-79,FB,0
84,4,FB,0
-30,15,FB,1
75,24,FB,0
-63,-2,FB,1
-19,-14,FB,1
-67,-92,BRK,0
-59,-100,BRK,0
-4,-116,FB,0
87,62,CHG,0
71,-40,FB,0
-56,-120,BRK,0
7,-73,BRK,1
-44,-98,BRK,0
-87,3,BRK,0
-28,-93,BRK,0
35,-16,FB,1
-86,-34,BRK,0
84,53,BRK,0
77,-9,BRK,0
-69,-110,BRK,0
82,-3,CHG,0
12,121,FB,0
1,16,FB,1
77,15,FB,0
-12,-54,BRK,1
89,48,FB,0
72,6,BRK,0
-48,-50,FB,1
-43,-49,FB,1
-62,-103,FB,0
34,-89,BRK,0
-58,-108,BRK,0
80,8,BRK,0
4,5,BRK,1
-74,-33,FB,0
-71,-5,BRK,0
-76,-99,BRK,0
57,102,FB,0
-30,-54,FB,1
-69,-55,FB,0
-48,4,FB,1
-21,-107,BRK,0
-39,-56,FB,1
-37,-35,FB,1
2,-103,FB,0
-15,-45,BRK,1
-40,-113,BRK,0
-7,101,BRK,0
67,-92,FB,0
-54,-101,BRK,0
56,107,FB,0
77,35,FB,0
16,26,FB,1
43,-96,FB,0
39,-3,BRK,1
-2,-70,BRK,0
-2,43,BRK,1
-24,-11,FB,1
4,-13,BRK,1
35,-93,FB,0
85,-33,BRK,0
77,4,FB,0
-86,4,FB,0
-75,-4,FB,0
31,109,FB,0
35,-6,FB,1
94,2,FB,0
-80,5,FB,0
-72,-30,FB,0
-59,-100,BRK,0
-35,-113,FB,0
-58,-104,BRK,0
-46,-99,FB,0
-52,-8,FB,1
-49,-36,BRK,1
-44,-113,BRK,0
2,-40,BRK,0
-35,-11,FB,1
-8,-100,BRK,0
-13,-113,BRK,0
75,0,BRK,0
3,-38,FB,1
-67,22,FB,0
-29,3,FB,1
-69,-100,FB,0
49,-11,FB,1
75,111,FB,0
58,10,FB,1
-64,88,FB,0
62,122,FB,0
-80,97,BRK,0
17,-28,BRK,0
18,118,FB,0
73,74,FB,0
-26,-22,BRK,1
-85,100,FB,0
64,-49,FB,0
-7,-83,FB,0
34,-91,FB,0
-6,-108,FB,0
45,-25,BRK,1
-91,-40,FB,0
-87,120,FB,0
-87,-78,BRK,0
83,-52,FB,0
91,89,FB,0
16,117,FB,0
-95,-112,BRK,0
13,-25,FB,1
-97,-115,BRK,0
-77,-39,FB,0
71,-33,FB,1
43,-103,BRK,0
17,-43,BRK,1
-67,-66,FB,0
-31,-70,BRK,1
-48,-36,FB,1
-79,-10,FB,0
45,-107,FB,0
-36,-51,FB,0
-7,-59,BRK,1
35,-37,BRK,1
-47,-37,FB,1
-56,-121,BRK,0
88,106,FB,0
-50,12,FB,1
-44,118,FB,0
-21,-92,BRK,0
69,-72,CHG,0
8,-113,BRK,1
-48,-49,FB,1
-48,-113,BRK,0
73,-62,FB,0
-85,-105,BRK,0
23,126,FB,0
58,-7,FB,1
55,130,FB,0
80,-41,CHG,0
-28,-44,FB,0
14,-48,BRK,1
81,-22,BRK,0
-88,-60,FB,0
92,25,BRK,0
-28,-54,FB,1
-84,-100,FB,0
107,83,FB,0
-79,-87,FB,0
-81,-39,FB,0
-89,-51,FB,0
-7,114,FB,0
-71,-26,BRK,0
75,105,FB,0
46,-23,FB,1
-7,-91,BRK,0
-33,-72,BRK,1
61,-49,BRK,1
92,64,CHG,0
-10,37,BRK,1
30,106,FB,0
-45,124,FB,0
-88,38,FB,0
-28,48,BRK,1
-80,-70,FB,0
-50,-97,CHG,0
79,-56,FB,0
35,-41,CHG,1
93,-89,FB,0
91,-112,BRK,0
84,-7,BRK,0
-58,-50,FB,1
31,-10,BRK,0
-90,-110,BRK,0
-9,-11,FB,0
65,25,BRK,0
-119,-107,BRK,0
39,-5,BRK,1
-70,-115,BRK,0
65,106,BRK,0
-75,-87,FB,0
-49,-20,FB,1
-72,-134,BRK,0
-6,-114,FB,0
-73,-66,FB,0
3,-73,FB,1
-71,-115,FB,0
93,32,BRK,0
-60,-110,FB,0
55,-82,FB,0
46,-82,FB,0
78,-39,FB,0
9,-44,BRK,1
-83,-109,BRK,0
-53,-73,FB,1
62,-52,FB,0
-11,-85,FB,0
28,23,BRK,1
14,115,FB,0
47,-37,BRK,1
79,-73,FB,0
77,-21,FB,0
114,59,FB,0
26,-42,BRK,1
87,9,FB,0
-69,-127,BRK,0
7,-102,FB,0
96,6,FB,0
-4,69,FB,1
77,126,FB,0
-68,-100,BRK,0
38,-34,BRK,1
-54,-63,FB,1
9,128,BRK,0
-70,-119,FB,0
-41,-53,FB,1
-72,-100,FB,0
-96,22,FB,0
2,-104,FB,0
-54,87,FB,0
12,-54,FB,1
77,43,FB,0
73,94,FB,0
19,115,FB,0
-2,12,BRK,0
57,121,FB,0
-60,-111,BRK,0
-33,-27,FB,1
40,-45,BRK,1
-44,-42,FB,1
-88,-49,FB,1
-98,-56,FB,0
48,-33,FB,1
-22,-113,FB,0
4,-13,FB,1
39,-104,FB,0
-59,-49,BRK,1
18,-111,BRK,0
-88,-118,BRK,0
101,-42,FB,0
58,-21,FB,1
97,-41,FB,0
-92,-34,FB,0
-91,-115,BRK,0
-57,-58,FB,1
-93,56,FB,0
-60,-35,FB,1
-107,24,FB,0
74,56,FB,0
-86,82,FB,0
-78,-12,FB,0
76,-45,FB,0
-80,-49,BRK,0
29,-113,FB,0
29,18,BRK,1
-44,-20,BRK,1
-6,-122,FB,0
-68,-58,FB,1
95,89,FB,0
106,45,FB,0
58,-40,FB,1
103,-41,FB,0
-68,-61,BRK,0
-44,36,FB,1
44,-26,FB,1
-11,125,FB,0
-93,-109,BRK,0
51,-12,BRK,1
-3,-113,BRK,0
13,-114,BRK,0
-4,111,FB,0
84,-58,CHG,0
-89,-64,BRK,0
-5,2,BRK,1
-73,-67,BRK,1
-52,-119,BRK,0
-44,-23,BRK,1
-101,-45,FB,0
-100,-48,BRK,0
-69,-56,FB,1
-9,109,BRK,0
85,-71,CHG,0
87,-51,FB,0
4,116,FB,0
3,85,FB,0
87,-49,FB,0
-108,-104,BRK,0
72,-59,CHG,1
81,56,BRK,0
28,-124,BRK,0
-42,-49,BRK,1
48,-33,FB,1
69,-45,FB,1
-94,-79,FB,0
-103,-113,BRK,0
0,-27,FB,1
-95,-10,FB,0
45,-44,FB,1
-32,-58,FB,1
-81,-122,BRK,0
-4,-110,BRK,0
0,96,FB,1
-30,-63,FB,1
-74,-120,BRK,0
87,105,FB,0
-95,-38,FB,0
-31,-62,BRK,1
-91,-78,FB,0
-56,-41,FB,1
-93,-59,FB,0
92,-59,FB,0
-50,-6,FB,0
-49,-33,FB,1
68,-13,FB,1
7,45,BRK,1
46,-31,BRK,1
-88,-26,FB,0
-78,-125,BRK,0
36,-28,CHG,0
-91,-25,BRK,0
151,142,FB,0
53,-34,CHG,1
87,24,FB,0
46,118,FB,0
-87,-57,FB,0
-53,-57,FB,1
87,-47,FB,0
-89,-129,FB,0
72,-74,CHG,0
-89,76,FB,0
50,-49,FB,1
-36,-35,BRK,1
-84,-44,FB,0
4,-18,BRK,1
0,-5,FB,1
-10,-120,FB,0
-25,-111,FB,0
48,-105,FB,0
-93,-50,BRK,0
-93,-36,BRK,0
22,-7,FB,1
-3,-115,BRK,0
-92,-31,FB,0
56,-65,FB,1
3,-120,BRK,0
-50,-28,BRK,1
44,128,FB,0
-91,-37,FB,0
-106,-12,FB,0
-104,50,FB,0
-1,121,FB,0
-9,0,BRK,1
-53,118,BRK,0
13,111,FB,0
-44,-31,FB,1
0,0,CHG,1
-13,-35,BRK,1
84,-34,FB,0
84,24,FB,0
-63,-115,BRK,0
-19,-27,BRK,0
90,-15,BRK,0
93,-15,FB,0
-54,-22,FB,1
-82,1,FB,0
-81,-7,FB,0
15,9,FB,1
43,111,FB,0
19,119,FB,0
-6,-40,FB,1
-16,-2,BRK,1
-54,-43,BRK,1
-36,-111,BRK,0
105,98,FB,0
97,-31,FB,0
-83,-42,BRK,0
24,-15,BRK,1
-35,109,FB,0
-7,-122,BRK,0
30,127,FB,0
46,-6,FB,1
-85,-7,FB,0
-1,-118,FB,0
95,53,BRK,0
29,-6,BRK,1
96,28,FB,0
-30,-25,BRK,0
8,-10,FB,1
-77,15,FB,0
-8,96,FB,0
-15,-93,FB,0
47,92,FB,0
28,-15,FB,0
-14,75,FB,1
21,72,BRK,0
-3,-63,FB,0
2,111,FB,0
62,114,FB,0
69,106,FB,0
40,11,FB,1
-9,-11,CHG,1
80,101,FB,0
76,25,FB,0
-20,-11,FB,1
43,48,BRK,0
-13,1,FB,1
-38,4,FB,1
-48,5,FB,1
-69,6,FB,0
-9,-81,FB,0
-62,-40,FB,0
-44,-99,FB,0
-78,-93,FB,0
-40,15,BRK,1
18,63,BRK,0
-45,-17,FB,1
-65,-76,FB,0
16,88,BRK,0
20,-51,CHG,1
9,11,BRK,1
-68,-22,FB,0
-87,-67,FB,0
-49,-65,CHG,0
-10,-9,FB,1
-5,24,BRK,1
28,19,BRK,1
9,-8,FB,1
-30,-79,FB,0
-65,-25,FB,1
-71,-55,BRK,0
70,-30,FB,0
-59,62,FB,0
42,-22,FB,1
-22,-60,CHG,0
52,-46,BRK,0
-39,-13,FB,0
-49,-11,FB,1
-90,93,FB,0
-34,8,FB,1
-73,-37,BRK,0
-22,-36,FB,1
-20,-26,FB,0
-38,-37,BRK,0
38,-10,FB,1
6,-20,FB,1
-44,-55,FB,0
-72,-28,BRK,0
-16,-59,FB,0
-85,-34,FB,0
-53,-61,BRK,0
-52,-19,FB,1
-69,-25,FB,0
-43,-94,FB,0
-67,38,FB,0
-49,-58,FB,0
-28,-43,FB,1
-55,-79,FB,0
-26,-58,BRK,1
18,-12,BRK,0
-6,92,BRK,0
-59,-16,BRK,0
1,-14,FB,1
-68,-18,FB,0
61,41,FB,0
23,-88,FB,0
-33,-25,FB,1
-70,-95,FB,0
22,-87,FB,0
0,-34,FB,0
10,-94,FB,0
20,-88,FB,0
-49,-86,FB,1
-66,-90,BRK,0
32,9,FB,1
-34,-98,BRK,0
67,-42,FB,0
-7,-115,FB,0
58,-90,CHG,0
-75,-48,BRK,0
-35,-6,FB,1
-41,-80,FB,0
-43,-25,BRK,0
-34,77,FB,0
-52,-11,FB,1
-78,7,FB,0
-6,-42,FB,1
-50,-64,FB,0
-52,-30,FB,1
-68,-15,FB,0
-71,-43,BRK,0
-52,-32,FB,1
-77,-2,FB,0
-65,-12,BRK,1
11,-78,BRK,0
55,-13,FB,0
