fg_pct_diff,rebs_diff,TO_diff,score_diff
-0.020000000000000018,-10,-4,7
0.15000000000000002,-2,3,10
0.17000000000000004,15,-1,31
0.12,11,7,2
0.11000000000000004,16,2,19
-0.13,-7,-19,11
0.09999999999999998,2,-5,11
0.030000000000000027,-4,-5,8
-0.18,-14,-3,-8
0.030000000000000027,3,-7,10
-0.2,-12,-5,-15
-0.07,-16,-10,-11
0.17000000000000004,-8,-2,11
0.08000000000000002,15,-1,17
0.11000000000000004,11,2,19
0.03999999999999998,2,-3,11
0.09000000000000002,-3,-1,4
0.13000000000000006,1,0,8
0.08999999999999997,10,1,15
-0.010000000000000009,3,-3,-5
0.06,1,9,-7
0.13,-3,3,4
0.20999999999999996,11,-3,28
-0.010000000000000009,13,2,9
0.22999999999999993,-7,-7,30
0.22999999999999993,4,5,19
-0.019999999999999907,-5,2,-10
-0.03999999999999998,-12,-4,-1
-0.07000000000000006,-10,-5,-6
0.16000000000000003,9,7,16
0.02999999999999997,13,-3,17
0.24000000000000005,-3,1,12
0.07,4,0,15
0.030000000000000027,0,-5,11
0.13000000000000006,6,-6,26
0,5,-9,12
-0.030000000000000027,8,-11,18
0.18,-2,-6,15
-0.10999999999999999,2,1,-5
0.08999999999999997,5,6,9
-0.02999999999999997,-4,0,-16
-0.15000000000000002,-20,-4,-19
0.030000000000000027,-7,-3,-1
0.13999999999999996,4,-3,15
-0.009999999999999953,-1,7,-11
-0.019999999999999962,6,-2,12
0.21000000000000002,-1,0,23
0.04999999999999999,-8,1,6
0.10999999999999993,3,0,6
-0.14999999999999997,-12,-7,-4
-0.18,-11,-5,-21
0,-6,-2,10
0.02999999999999997,-6,-10,7
-0.030000000000000027,14,0,12
0.12,14,-14,51
-0.08000000000000002,0,-2,-8
-0.10000000000000003,15,2,-1
0.13,12,9,11
-0.16999999999999998,0,-3,-7
0,-5,-8,11
0.03999999999999998,6,1,2
-0.18000000000000005,-2,-9,2
0.12,3,6,14
0.08999999999999997,5,-1,11
0.11000000000000004,4,3,7
0.23999999999999994,1,-6,31
0.08999999999999997,5,-3,17
-0.06,-9,2,-14
0.09000000000000002,-3,0,13
0.08000000000000002,1,-8,16
0,2,0,3
-0.10000000000000003,-4,-5,-3
-0.020000000000000018,4,0,-1
0.06,3,2,5
0.14999999999999997,20,-1,28
0.020000000000000018,3,-3,5
0.010000000000000009,2,-4,4
0.09999999999999998,-6,2,4
-0.12999999999999995,4,2,-11
0.07,-9,-2,3
-0.030000000000000027,-12,-9,4
-0.10000000000000003,3,-2,-3
0.03999999999999998,-7,2,-4
-0.09999999999999998,9,1,-5
0.10000000000000003,5,3,11
-0.050000000000000044,-3,8,-14
0.030000000000000027,-1,-3,1
-0.24999999999999994,-2,6,-28
-0.009999999999999953,7,6,-13
0.12000000000000005,8,-2,16
-0.08000000000000002,-2,-1,-8
-0.020000000000000018,2,3,-11
-0.08000000000000002,-6,1,-6
0,2,-4,9
0.020000000000000018,-3,-6,3
0.019999999999999962,-12,-7,-6
0.06,-2,5,-3
0.030000000000000027,-9,5,-4
-0.020000000000000018,12,1,-2
0.09999999999999998,12,3,15
0.15999999999999998,4,9,5
-0.07,-2,-6,1
0.09999999999999998,-3,2,-5
0.25000000000000006,-1,-2,25
0.06,-7,-5,10
0.26999999999999996,1,3,16
0.02999999999999997,-9,-17,21
0.07,-14,-12,9
0.06,16,4,9
-0.13,1,-2,-13
0.020000000000000018,-1,-3,8
0.03999999999999998,-3,0,10
0.21000000000000002,14,8,11
-0.15000000000000002,-6,-1,-16
0.07,-13,-6,6
0.019999999999999962,1,-6,10
-0.09999999999999998,-2,-1,-3
0.17000000000000004,9,3,14
0.14000000000000007,4,6,11
-0.13000000000000006,0,2,-7
0.16000000000000003,8,2,14
0.15999999999999998,0,-3,17
0.11000000000000004,3,-1,7
-0.16000000000000003,-11,-1,-6
-0.13,-10,-1,-22
0.16000000000000003,-3,-6,17
-0.12999999999999995,5,5,-16
0.10999999999999999,13,3,16
-0.12999999999999995,-7,-3,-7
0.010000000000000009,3,6,-10
0.06,2,-4,15
-0.04999999999999999,-6,0,-11
0,15,7,-4
0.019999999999999962,15,3,5
0.019999999999999962,-3,-5,2
0.08999999999999997,-21,-7,3
0.08999999999999997,7,-2,12
-0.04999999999999999,-13,-5,-3
0.09999999999999998,13,2,18
-0.08999999999999997,9,1,4
-0.04999999999999999,6,0,-1
-0.09000000000000002,2,3,-13
0.04999999999999999,4,-6,17
-0.06,4,3,-8
-0.04999999999999999,2,-2,-8
0.07999999999999996,6,4,4
-0.09000000000000002,-7,0,-6
0.06,1,-2,17
0.13,22,-1,33
-0.07999999999999996,-1,0,-10
-0.020000000000000018,-4,0,-3
0.19999999999999996,15,3,30
-0.02999999999999997,-2,4,-15
-0.050000000000000044,12,0,10
-0.04999999999999999,2,7,-16
0.11000000000000004,4,-5,21
0.15000000000000002,-1,-9,30
-0.19,4,3,-17
0.09000000000000002,-5,-1,12
0.15000000000000002,-2,-5,23
-0.010000000000000009,1,-1,8
0.09999999999999998,16,1,16
0.020000000000000018,6,9,-2
-0.09000000000000002,1,-5,-6
-0.010000000000000009,-4,-2,11
0.13000000000000006,2,1,10
0.040000000000000036,5,2,10
-0.10000000000000003,0,-2,-11
0.020000000000000018,-1,3,-9
0.06,-10,-3,2
-0.010000000000000009,7,2,-2
-0.010000000000000009,-7,3,-7
-0.22000000000000003,-7,-7,-13
-0.19000000000000006,10,-1,-5
-0.07999999999999996,-1,2,-7
0.11999999999999994,7,3,16
-0.12999999999999995,2,0,-3
0.09999999999999998,11,5,12
0.19,4,-11,38
-0.03999999999999998,-9,-1,-5
0.13999999999999996,7,-1,5
-0.12000000000000005,5,1,-1
-0.18999999999999995,-6,-1,-12
0.20999999999999996,19,4,26
0,13,-4,11
-0.20999999999999996,-5,3,-6
-0.020000000000000018,-8,3,-16
0.11000000000000004,7,-1,21
0.12999999999999995,-4,-4,7
0.030000000000000027,33,5,12
0.010000000000000009,-13,-2,-11
-0.050000000000000044,14,-2,12
0.030000000000000027,3,2,-5
0.06,-11,2,-8
0.14,4,3,17
-0.06,-8,-4,-9
-0.02999999999999997,8,1,5
0.010000000000000009,9,7,-5
-0.019999999999999962,15,2,4
-0.020000000000000018,1,-5,6
-0.10000000000000003,9,3,5
-0.07,-9,0,-12
-0.07,5,0,-2
0.04999999999999999,5,4,-2
0,-14,-2,-6
0.08999999999999997,11,7,7
-0.23999999999999994,-1,0,-20
-0.25,-34,-3,-41
0.23000000000000004,18,-2,30
-0.02999999999999997,-9,3,-14
0.10000000000000003,16,-5,27
0.16000000000000003,7,-1,18
-0.020000000000000018,0,0,-4
0.16000000000000003,2,7,6
-0.09000000000000008,6,-1,-15
-0.010000000000000009,-2,-1,-4
0.030000000000000027,3,-10,24
0,0,-4,5
0.18000000000000005,3,-1,22
0.03999999999999998,12,4,1
-0.04999999999999999,-22,-2,-16
0.009999999999999953,-2,3,1
0.06999999999999995,-3,-5,25
0.03999999999999998,14,4,17
0.030000000000000027,4,-3,10
0.08999999999999997,13,-4,23
0.03999999999999998,7,3,8
0.010000000000000009,2,8,-5
0,-10,0,3
0.25,7,-3,31
-0.040000000000000036,9,-3,9
-0.09000000000000002,-11,-8,-8
0.010000000000000009,5,4,3
-0.03999999999999998,5,2,-4
0.02999999999999997,-4,8,-15
-0.010000000000000009,6,-4,-2
0.17000000000000004,1,0,19
0.030000000000000027,-4,1,-5
-0.019999999999999962,-6,-7,-4
-0.09000000000000002,8,0,-8
-0.08000000000000002,3,-1,-15
-0.04999999999999999,-13,-2,-9
-0.12,-5,2,-13
-0.03999999999999998,-3,2,-12
-0.11000000000000004,-13,-1,-14
-0.02999999999999997,2,-7,5
0.010000000000000009,4,-4,4
0.13,10,-7,33
0.12,4,0,16
0.04999999999999999,-1,0,-2
0.08000000000000002,1,-3,12
-0.010000000000000009,7,-4,10
-0.03999999999999998,-6,1,-4
-0.11000000000000004,2,-4,2
-0.16999999999999998,0,5,-12
0.050000000000000044,-6,1,6
0.010000000000000009,-2,8,-19
0.15999999999999998,22,4,24
0.08999999999999997,3,-6,16
-0.10000000000000003,-1,0,-4
0.20999999999999996,4,-10,23
0.04999999999999999,-6,8,-12
-0.10000000000000003,-7,0,-4
-0.07999999999999996,-9,-5,4
0.12,7,-1,9
-0.07,-2,-6,-5
0.03999999999999998,-20,-2,-6
-0.010000000000000009,10,1,3
-0.03999999999999998,6,11,-8
0.25,1,-2,23
-0.13,-9,-6,-13
-0.08000000000000002,-12,-5,-8
0.06999999999999995,-5,-3,7
0.18,5,-10,33
-0.2,0,-6,-8
-0.10000000000000003,-2,5,-15
-0.030000000000000027,-2,-2,-3
0.19000000000000006,-1,1,14
0.03999999999999998,-9,-5,5
0.03999999999999998,-4,-5,10
-0.050000000000000044,-11,-4,-6
-0.09000000000000002,-20,-1,-15
0.010000000000000009,16,6,1
-0.020000000000000018,9,-1,7
0.04999999999999999,16,-2,19
0.09999999999999998,12,0,20
0.06999999999999995,20,3,17
-0.09999999999999998,16,5,-7
0.15000000000000002,7,8,5
-0.11999999999999994,0,0,-12
0,0,-7,9
-0.11000000000000004,-6,-5,-1
0.12,24,6,16
0.24,9,2,25
-0.04999999999999999,-6,0,-6
-0.040000000000000036,4,-3,6
-0.22000000000000003,-14,-4,-26
-0.020000000000000018,-6,-3,6
-0.010000000000000009,-15,-9,8
-0.030000000000000027,-2,2,-7
-0.020000000000000018,0,-8,6
0.050000000000000044,-8,-8,15
-0.08000000000000007,4,1,2
-0.020000000000000018,12,5,-7
0.040000000000000036,-4,-5,6
0.020000000000000018,16,-1,15
-0.09000000000000002,12,3,-8
-0.02999999999999997,-9,4,-17
-0.20999999999999996,-15,6,-37
-0.02999999999999997,-2,5,-15
0.009999999999999953,-7,-12,14
-0.07999999999999996,-13,0,-15
0.010000000000000009,1,-4,7
-0.20000000000000007,-10,-5,-13
-0.03999999999999998,16,1,5
-0.02999999999999997,10,-1,6
-0.040000000000000036,22,0,13
-0.030000000000000027,1,0,-5
-0.02999999999999997,12,2,9
0.21000000000000002,5,-10,42
-0.08000000000000002,5,-2,2
-0.07,-11,6,-11
0.08999999999999997,-5,0,7
0,0,-5,8
0.07999999999999996,-10,-1,4
0.010000000000000009,-1,-4,6
0.07,14,1,22
-0.09999999999999998,7,-2,-4
0.04999999999999999,6,6,4
-0.02999999999999997,-1,3,-12
-0.06000000000000005,-7,-5,-2
0.030000000000000027,0,3,-9
-0.22999999999999998,-9,-16,-8
0.06,-3,-4,13
0.18999999999999995,2,-2,19
0.19,-8,-4,21
-0.040000000000000036,4,2,-4
0.010000000000000009,5,-5,5
-0.07,-8,1,-14
-0.050000000000000044,4,-2,5
0,0,-2,7
0.13,12,4,15
0.22000000000000003,1,-1,20
-0.07,-2,1,5
0.04999999999999999,10,-1,11
0.020000000000000018,-7,-3,3
0.11000000000000004,3,6,1
0.16000000000000003,4,0,20
0.010000000000000009,3,4,-7
0.08000000000000002,0,1,7
-0.07999999999999996,3,6,-20
0.06999999999999995,-6,-14,23
0.07,-3,-3,7
0.10999999999999993,9,6,7
-0.05999999999999994,0,3,-12
0.19999999999999996,-1,-1,10
-0.050000000000000044,1,-5,7
0.22999999999999998,5,10,22
-0.07,4,-1,-2
0.16999999999999998,12,1,21
0.15000000000000002,10,3,16
-0.10000000000000003,0,-3,-3
0.25,12,3,20
0.12999999999999995,10,9,7
0.06000000000000005,1,2,-1
-0.020000000000000018,-6,2,-9
-0.12,5,1,-9
-0.12,-5,-11,8
-0.020000000000000018,7,0,2
0.06,11,5,10
0.06,-2,-3,1
-0.02999999999999997,-18,-3,-11
-0.04999999999999999,-18,-3,-13
-0.07999999999999996,-5,-5,-4
-0.07999999999999996,-2,-6,4
0.04999999999999999,16,5,3
0.04999999999999999,1,5,3
0.019999999999999962,-1,4,-2
-0.09999999999999998,-5,1,-9
0.030000000000000027,8,4,9
0.009999999999999953,2,3,-3
-0.08000000000000002,-11,0,-9
-0.08000000000000002,-7,-3,-10
0.02999999999999997,-9,-10,19
0.13,-6,-4,10
0.010000000000000009,-6,-6,6
0.18999999999999995,4,-1,19
0.25,15,-2,35
-0.03999999999999998,-4,-6,5
0.040000000000000036,2,-3,2
0.04999999999999999,-1,-3,4
-0.019999999999999962,-6,-1,-9
-0.10000000000000003,3,5,-16
-0.10999999999999999,5,-1,-6
0.06,2,10,-3
-0.19,-15,2,-27
0.15000000000000002,17,6,18
-0.07999999999999996,5,5,-6
0.050000000000000044,4,-3,8
-0.040000000000000036,-4,-1,-11
-0.11000000000000004,13,9,-9
-0.03999999999999998,10,3,-5
0.019999999999999962,1,-5,16
0.010000000000000009,2,1,-2
-0.24,8,1,-15
0.14,5,2,10
0.019999999999999962,-2,5,-5
-0.11000000000000004,-17,-8,-4
0.06999999999999995,1,5,8
-0.14999999999999997,-7,-4,-6
-0.010000000000000009,-13,-3,-4
0.07,11,-8,29
-0.10000000000000003,-7,1,-13
-0.09999999999999998,-3,-6,-5
0.07,20,-4,17
0.04999999999999999,25,11,7
0.12,2,0,12
-0.13999999999999996,5,6,-18
-0.020000000000000018,7,2,-4
0.08999999999999997,-8,-1,6
0.040000000000000036,-6,-6,10
-0.07,6,9,-11
-0.03999999999999998,-6,2,-4
0.14,3,-3,23
-0.04999999999999999,-6,1,-6
0.15000000000000002,12,1,24
-0.15000000000000002,-3,-1,-12
0.18,6,-6,30
0.11000000000000004,7,3,15
-0.020000000000000018,-4,-1,-2
0.21000000000000008,9,2,15
0.030000000000000027,12,-2,10
-0.08000000000000002,1,7,-13
0.05999999999999994,0,-5,6
0.030000000000000027,-5,-5,8
0.030000000000000027,7,1,14
0.040000000000000036,0,8,-15
0.030000000000000027,-6,3,-7
0.13,8,5,11
0.02999999999999997,9,5,4
-0.040000000000000036,14,1,5
-0.12,6,0,-11
0.19999999999999996,7,8,23
-0.06,-1,2,-13
0.12,2,6,10
-0.040000000000000036,-14,4,-19
-0.04999999999999999,-8,2,-14
0.13000000000000006,-6,-2,12
0.010000000000000009,16,2,22
-0.07,-2,6,-17
0.020000000000000018,0,-2,4
0.02999999999999997,8,-7,12
0.2,9,6,14
0.019999999999999962,-4,-4,4
0.09000000000000002,2,1,13
-0.030000000000000027,9,-1,7
-0.050000000000000044,-3,-5,-9
0.020000000000000018,1,4,4
0.030000000000000027,5,-2,3
-0.03999999999999998,7,-2,2
0.09999999999999998,-3,-8,21
0.010000000000000009,6,4,2
0.04999999999999999,4,6,3
-0.04999999999999993,7,8,-9
-0.14999999999999997,-6,-2,-20
-0.10999999999999999,-4,-6,-3
-0.07000000000000006,-3,-8,2
-0.11000000000000004,2,7,-8
0.07,-6,-3,5
0.04999999999999999,2,-3,10
-0.02999999999999997,-11,-7,-5
0.030000000000000027,2,-2,3
-0.07999999999999996,2,-2,9
0.12000000000000005,-10,-5,7
-0.04999999999999999,4,-2,3
0,-8,-4,-1
-0.04999999999999999,3,1,-2
0,7,-1,10
-0.06,4,-1,4
0,-4,0,6
0.11000000000000004,7,2,7
-0.22999999999999998,-1,1,-22
-0.10999999999999999,8,9,-8
-0.24999999999999994,-19,4,-41
-0.14,9,11,-17
-0.04999999999999999,5,3,1
0.14999999999999997,2,0,17
-0.010000000000000009,-11,-5,2
-0.010000000000000009,-6,6,-10
0.19,4,-5,19
-0.030000000000000027,4,2,-7
0.07,5,-2,17
0.11000000000000004,23,2,29
-0.15999999999999998,-4,3,-21
0.07,1,0,16
0.010000000000000009,1,-2,7
0.14,3,-8,22
0.08999999999999997,5,-3,20
0.15999999999999998,11,0,17
0.08999999999999997,-3,-3,13
-0.15000000000000002,-19,4,-31
0.030000000000000027,-15,-3,-5
0.12,14,1,12
-0.09000000000000002,2,-2,-4
0.08999999999999997,8,-1,8
-0.14,-7,-7,3
-0.20000000000000007,3,0,-17
0.07,-1,1,5
0.09999999999999998,1,0,7
0.04999999999999999,-6,-9,10
0.14000000000000007,20,-3,32
-0.20999999999999996,3,-5,-8
-0.03999999999999998,-7,-2,-3
-0.020000000000000018,5,4,-9
-0.07,-20,-5,-7
-0.10999999999999999,-5,-7,-11
-0.10999999999999999,-8,-1,-13
-0.010000000000000009,-2,-8,7
0.08000000000000002,-8,-3,6
-0.13000000000000006,-2,-1,-11
0.07,0,-2,8
0.02999999999999997,1,2,3
0.08999999999999997,15,4,6
0.010000000000000009,15,8,2
0.17999999999999994,-9,-10,23
0.09000000000000002,-7,-1,9
0.030000000000000027,-16,-1,-12
0,1,-6,7
0.18,7,-7,22
-0.09000000000000002,-11,-11,-7
0.14,16,0,25
0.02999999999999997,5,-1,-2
0.10999999999999999,-16,-6,3
-0.07,0,-2,-3
0.09999999999999998,2,-11,20
0.030000000000000027,3,-7,10
0.10000000000000003,-5,-3,14
-0.019999999999999962,7,0,12
-0.030000000000000027,2,-7,12
-0.10000000000000003,-3,5,-16
0.07999999999999996,-23,-8,6
0.019999999999999962,18,0,16
-0.10999999999999999,8,-6,-6
0.019999999999999962,2,-1,11
-0.010000000000000009,-13,-2,-6
-0.10999999999999999,-8,-7,-2
0.19,9,7,22
-0.010000000000000009,0,0,2
-0.07,-3,-2,-6
0,11,1,14
0.14999999999999997,-8,-3,5
0.09000000000000008,4,6,1
0,7,-1,3
0.04999999999999999,6,-2,18
0.04999999999999999,-4,-1,7
0.05999999999999994,2,1,7
0.020000000000000018,-2,-6,11
-0.12,-5,-2,-9
0.08999999999999997,5,8,5
0.10000000000000003,-6,5,1
0.010000000000000009,0,-9,18
-0.14,-16,-9,-1
-0.03999999999999998,-3,-1,-3
-0.07,10,3,-7
-0.04999999999999999,-9,-1,-11
0.11000000000000004,10,7,17
0.010000000000000009,14,1,13
0,0,-4,2
0.09000000000000002,0,-3,20
-0.010000000000000009,3,-3,3
-0.14,1,-2,-9
0.17000000000000004,8,6,12
-0.09999999999999998,-10,-7,-10
0.019999999999999962,8,0,5
0.07,-12,0,-3
0.12,-5,-3,11
0.06,3,0,12
0.030000000000000027,-3,6,-1
-0.12,-1,-3,-15
0.030000000000000027,-5,3,9
-0.06,-8,0,-11
-0.019999999999999962,-8,-6,-1
0.02999999999999997,3,-7,15
-0.030000000000000027,-17,-10,2
-0.09000000000000002,3,-6,4
-0.10000000000000003,-6,-2,-17
0.04999999999999999,1,-2,13
0.03999999999999998,1,1,3
-0.06,-4,0,-8
-0.15999999999999998,-2,-11,-5
0.010000000000000009,7,-1,3
0.039999999999999925,6,4,9
-0.08000000000000002,-12,-6,-4
0.06,-2,-8,12
0.16000000000000003,-7,-2,15
0.02999999999999997,-4,-2,9
0.21000000000000002,-4,-5,17
0.11000000000000004,0,-5,13
0.09999999999999998,4,0,9
-0.010000000000000009,-3,-3,5
0.10000000000000003,1,6,-3
-0.08000000000000007,-13,-7,-5
0.09999999999999998,6,-1,17
0.09000000000000002,-2,-1,4
0.020000000000000018,-2,-13,17
0.16999999999999998,-6,-1,20
0.13,-8,-6,21
0,-11,-10,15
-0.12,3,-4,2
0.04999999999999999,-5,-2,14
0,-11,-5,-3
0.08000000000000007,2,-3,5
-0.08000000000000002,0,6,-15
0.09000000000000002,0,-1,16
0.13,3,-2,14
0.14,-11,1,2
0.04999999999999999,-2,-3,7
-0.02999999999999997,9,9,-5
-0.18,0,-5,-7
0.04999999999999999,7,-3,12
0.08000000000000002,-6,-7,4
-0.13,-5,-7,-10
0.20999999999999996,12,-3,24
0.16999999999999998,5,4,16
-0.10000000000000003,-8,1,-11
-0.030000000000000027,-3,-4,7
-0.10000000000000003,3,-1,-6
-0.010000000000000009,13,-2,24
-0.03999999999999998,4,1,6
-0.10999999999999999,-4,-3,-8
0.04999999999999999,-16,-3,14
-0.13000000000000006,13,-3,-3
-0.2,-11,-7,-20
-0.010000000000000009,3,-3,9
0.010000000000000009,0,2,-4
0.07,6,-1,14
0,-16,-2,-6
0.16000000000000003,12,-4,26
-0.13,-7,-6,-8
-0.21000000000000008,5,8,-29
-0.18000000000000005,-13,4,-32
-0.09999999999999998,-7,-1,-16
0.020000000000000018,-1,-6,7
0.15000000000000002,15,0,23
-0.14000000000000007,-17,-5,-18
-0.019999999999999962,6,3,-2
0.10999999999999999,10,6,17
0,-12,3,-8
0.13000000000000006,6,-1,25
0.17000000000000004,7,7,6
-0.07999999999999996,2,-3,-1
-0.16000000000000003,-3,1,-13
0.07,11,0,18
-0.04999999999999999,4,1,-9
-0.11000000000000004,-13,-3,-19
-0.020000000000000018,12,-4,17
0.14999999999999997,11,6,17
-0.09000000000000002,0,-1,-15
0.25999999999999995,9,2,25
-0.07999999999999996,-4,10,-21
0.030000000000000027,6,3,-3
0.15000000000000002,31,10,18
0.11000000000000004,2,3,1
0.12,-4,0,10
0.020000000000000018,12,6,10
0.18999999999999995,10,6,14
-0.18,12,4,-17
0.04999999999999999,-5,0,1
0.12,8,-2,13
-0.030000000000000027,-8,1,-11
0.07,5,-1,12
0.07,8,-3,12
0.16999999999999993,12,-1,21
-0.03999999999999998,-2,-1,-1
-0.020000000000000018,0,-5,7
0.10999999999999993,16,0,20
0.020000000000000018,14,-4,17
-0.06,0,-6,1
0.12,1,0,8
-0.13999999999999996,-14,2,-17
-0.10999999999999999,-5,-1,-12
-0.09999999999999998,-5,-10,8
-0.10999999999999999,4,1,-7
-0.03999999999999998,-1,1,-6
-0.24000000000000005,-23,-7,-32
0.14,-6,-1,10
-0.11000000000000004,-7,-8,-6
0.15000000000000008,9,-2,16
0.02999999999999997,27,3,9
-0.020000000000000018,5,-6,13
-0.03999999999999998,0,0,2
0.09999999999999998,5,-8,16
-0.22999999999999998,-9,-1,-22
0.22999999999999998,5,1,20
-0.010000000000000009,2,-1,-2
0.08000000000000002,8,-2,10
0.010000000000000009,8,-2,13
0.010000000000000009,-1,6,-5
0.09000000000000002,2,2,-5
0.06000000000000005,-11,-3,2
-0.010000000000000009,3,4,-5
0.10999999999999999,2,-9,26
-0.04999999999999999,-11,-4,-13
-0.030000000000000027,-3,-3,-2
0.10000000000000003,6,-4,18
0.020000000000000018,4,2,4
0.16000000000000003,3,4,7
0.13,3,-4,21
0.12999999999999995,8,2,7
-0.10999999999999999,-11,-6,-5
0.009999999999999953,-13,-10,5
0.12,25,-9,42
0.15999999999999998,12,8,14
-0.18000000000000005,-10,0,-25
0.08000000000000002,1,5,-2
0.10000000000000003,13,6,13
-0.10999999999999999,-5,1,-13
0,-3,6,-16
0.010000000000000009,-1,-2,3
0.28,13,-6,38
0.21000000000000002,2,-7,31
-0.07000000000000006,-3,-3,-1
0.11999999999999994,4,1,9
0.06,14,-1,21
-0.10000000000000003,14,-5,11
0.11000000000000004,-6,-5,14
0.019999999999999962,-11,4,-11
-0.010000000000000009,2,1,3
0.12,10,5,12
0.08000000000000002,4,6,11
0.17999999999999994,-4,-7,11
-0.16000000000000003,-5,2,-19
-0.07,4,-7,8
0.03999999999999998,17,9,10
0,-3,2,-7
0.08000000000000002,-9,-5,-2
0.25999999999999995,19,17,14
0.20999999999999996,3,-6,35
-0.040000000000000036,3,1,-2
0.09000000000000002,4,6,7
-0.02999999999999997,-5,5,-10
0.15000000000000002,-5,-5,13
0.040000000000000036,8,-3,15
-0.08999999999999997,-4,-6,5
-0.010000000000000009,10,3,1
0.040000000000000036,0,-2,6
-0.030000000000000027,-5,3,-9
0.23999999999999994,16,3,37
0.13,3,2,10
0,1,-3,3
-0.13000000000000006,6,-2,-10
0.020000000000000018,-3,5,-1
-0.06999999999999995,-8,-6,-8
0,1,4,6
0.10000000000000003,2,-3,14
-0.04999999999999999,6,0,-1
0.09000000000000002,7,1,14
0.06,-4,2,5
0.010000000000000009,-5,-1,-7
-0.32999999999999996,-22,4,-55
0.09999999999999998,1,4,2
0.09999999999999998,-1,3,12
0.04999999999999999,-8,-3,1
0.04999999999999999,5,-2,13
0.030000000000000027,-13,0,-11
0.13,1,-4,29
0.07,-3,4,4
0.020000000000000018,-5,-2,5
0.04999999999999999,-1,-5,2
-0.040000000000000036,-8,-4,-3
-0.040000000000000036,-16,-1,-17
0.06,7,-5,16
0.28,20,0,42
0.07999999999999996,14,-6,27
-0.13,-13,-6,-20
0.02999999999999997,2,-2,11
-0.06,10,9,4
-0.04999999999999999,7,2,-13
0.10999999999999999,11,-1,21
0.040000000000000036,2,0,1
0.020000000000000018,-12,4,-23
-0.06,9,1,-7
0.08000000000000002,13,2,9
-0.04999999999999999,-6,6,-21
-0.25,-8,-6,-21
0.010000000000000009,11,-1,9
0.06,10,3,3
-0.06,2,1,-10
-0.019999999999999962,7,9,-4
-0.12000000000000005,-8,-1,-35
0.28,12,0,48
-0.03999999999999998,3,3,-19
0.13999999999999996,11,1,20
0.14999999999999997,14,3,22
0.04999999999999999,2,-1,12
-0.010000000000000009,9,0,5
0.13999999999999996,9,-4,30
-0.010000000000000009,4,-2,11
0.07,-3,1,6
-0.13,1,5,-14
-0.08000000000000002,-12,-14,7
0.020000000000000018,8,6,3
0.12,-2,-9,20
0.030000000000000027,2,3,1
0.10999999999999993,-2,-3,15
-0.03999999999999998,-4,-6,10
-0.019999999999999962,-17,3,-18
-0.06,-3,6,-19
0.030000000000000027,1,2,9
-0.010000000000000009,2,0,7
-0.040000000000000036,-16,-3,-14
0.09000000000000002,-2,2,6
-0.04999999999999999,5,6,-3
0.08999999999999997,-7,0,11
0.020000000000000018,1,0,-2
-0.14000000000000007,20,-3,2
0.020000000000000018,4,8,-5
-0.02999999999999997,9,-3,7
0.09999999999999998,-3,2,-5
-0.12,7,1,4
0.10999999999999999,11,4,10
0.010000000000000009,-8,-4,-3
0.07999999999999996,9,5,11
-0.14999999999999997,-13,-3,-20
-0.020000000000000018,-16,-2,-4
-0.09000000000000002,-3,-1,-6
-0.07999999999999996,-1,-8,8
-0.14,6,-4,-11
-0.19999999999999996,17,6,-16
0.009999999999999953,7,10,-12
0.08000000000000007,1,-6,19
0.06,-14,-1,1
0.09999999999999998,12,0,17
-0.07,9,-2,-11
-0.10000000000000003,5,3,-13
-0.15999999999999998,1,1,-17
0,6,0,-1
0.10999999999999999,9,-4,8
-0.050000000000000044,-1,-7,7
-0.13999999999999996,-10,1,-16
0.10000000000000003,-10,2,1
-0.10000000000000003,-3,-2,-5
-0.07,-9,-3,-12
-0.06,-5,-1,-2
-0.06,-7,-4,-6
-0.010000000000000009,-3,4,-18
0.21000000000000002,8,-10,36
-0.010000000000000009,7,4,3
0.09000000000000002,19,7,3
-0.010000000000000009,8,4,3
-0.14,-15,2,-31
0.17000000000000004,-4,2,11
-0.06,-1,-3,-3
0.02999999999999997,-8,-4,6
-0.010000000000000009,12,6,-1
0.08999999999999997,-11,-6,21
0.07999999999999996,3,-10,30
0.020000000000000018,-12,-9,6
-0.04999999999999999,-7,-6,3
0.07,-27,-9,1
0.09000000000000002,1,-8,16
-0.08000000000000002,-5,3,-15
0.17000000000000004,6,0,19
-0.020000000000000018,21,-3,19
-0.010000000000000009,10,5,-2
0.19999999999999996,14,7,13
0.03999999999999998,2,0,12
-0.16000000000000003,-13,2,-8
-0.010000000000000009,5,6,-6
0.08999999999999997,13,-3,18
0,-3,-2,8
0.010000000000000009,-2,0,-1
-0.03999999999999998,9,4,-5
0.14999999999999997,6,-1,20
-0.09999999999999998,-4,3,-16
0.019999999999999962,-13,-4,3
-0.010000000000000009,-11,-5,-6
-0.10000000000000003,12,-1,6
0.07,-3,0,9
-0.08999999999999997,-7,6,-26
-0.040000000000000036,-5,-1,-11
0.010000000000000009,2,3,11
-0.10999999999999999,5,2,3
0.21999999999999997,7,-2,24
-0.020000000000000018,5,0,-2
-0.030000000000000027,-4,-13,12
0.040000000000000036,3,4,-6
-0.06,5,1,-11
0.10000000000000003,-5,-1,19
-0.04999999999999999,-3,8,-17
-0.02999999999999997,17,-1,5
0.10999999999999999,4,1,15
0.16000000000000003,8,6,22
